Name,URL,Image,Kinds,Summary,Description
IA-Connect Mainframe (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmainframe/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmainframe/icon.png,Action,ターミナル エミュレーション セッションのリセット,現在のメインフレーム セッションをリセットします。 このアクションにより、IA-Connect Agent がセッションから切断され、設定されているすべてのセッション パラメーターが元に戻されます。 このアクションを呼び出した後、やり取りを続行するには、'セッションに接続' アクションを使用してセッションに再接続する必要があります。
IA-Connect Mainframe (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmainframe/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmainframe/icon.png,Action,ターミナル エミュレーション セッションの状態のクエリ,接続されているメインフレーム セッションに関する情報を返します。 一部のターミナル エミュレーターは、すべての出力の値を返さない場合があります。
IA-Connect Mainframe (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmainframe/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmainframe/icon.png,Action,ターミナル エミュレーション 接続状態の取得,指定されたセッション内の現在のターミナル エミュレーション接続状態を返します。
IA-Connect Mainframe (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmainframe/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmainframe/icon.png,Action,ターミナル エミュレーション画面の行を読み取る,指定したメインフレーム セッションから画面の行を読み取ります。 このアクションは通常、大量のデータを読み取るために使用され、必要に応じてフィルター処理されます。
IA-Connect Mainframe (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmainframe/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmainframe/icon.png,Action,指定した位置のターミナル エミュレーション セッションにパスワードを送信する,指定されたカーソル位置にあるメインフレーム セッションにパスワードを送信します。
IA-Connect Mainframe (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmainframe/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmainframe/icon.png,Action,指定した位置のターミナル エミュレーション セッションに文字列を送信する,指定したカーソル位置にあるメインフレーム セッションに文字列を送信します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel の表示,Microsoft Excel のインスタンス (ハンドルで参照) を表示します。 自動化の場合は Excel を表示する必要がないため、これは通常開発中のみ使用されます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel を非表示にする,Microsoft Excel のインスタンスを非表示にします (ハンドルで参照)。 自動化の場合は Excel を表示する必要がないため、これは通常開発中のみ使用されます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel インスタンスを作成する,Visual Basic オブジェクトを使用して Microsoft Excel を起動し、この IA-Connect モジュールのアクションを使用して Excel を自動化できるようにします。 Microsoft Excel 自動化の場合は表示する必要がないため、非表示のまま起動します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel インスタンスを閉じる,Visual Basic オブジェクトを使用して起動された (または後で接続された) Microsoft Excel インスタンスを閉じます。 閉じる Excel のインスタンスはハンドルによって定義されます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel クリップボードをクリアする,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている、現在の Excel クリップボード (点線の部分) をクリアします。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel コマンド バー オブジェクトを実行する,コントロール名 (Copy、Undo、BorderNone、SortAscendingExcel、SortDecendingExcel など) が指定された Microsoft Excel のインスタンス (ハンドルで参照) のコマンド バー オブジェクトを実行します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ブックを保存する,Microsoft Excel のインスタンス (ハンドルで参照) で、指定された開いている Excel ワークブックを保存します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel マクロの実行,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックでマクロを実行します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートで値を持つ次のセルを検索する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートで、指定された値を持つ次のセルを検索します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートで次の空のセルに移動する (上方向),Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートで次の空のセルに移動します (上方向)。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートで次の空のセルに移動する (下方向),Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートで次の空のセルに移動します (下方向)。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートで次の空のセルに移動する (右方向),Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートで次の空のセルに移動します (右方向)。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートで次の空のセルに移動する (左方向),Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートで次の空のセルに移動します (左方向)。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートで次の空のセルを検索する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートで次の空のセルを検索します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートにコレクションを書き込む,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートにコレクション (配列) を書き込みます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートのアクティブ化,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートをアクティブ化します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートの使用範囲を取得する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートの使用範囲を返します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートの行数を取得する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートのデータ行の数を返します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートを作成する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートを作成します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシートを削除する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートを削除します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシート内のセル範囲を選択する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている名前付きワークシートの範囲を選択します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークシート名を取得する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれているワークシートの名前を返します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックでの選択項目をコピーする,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている現在の選択項目をコピーします。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックで選択項目を切り取る,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている現在の選択項目を切り取ります。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックにマクロを追加する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックにマクロを追加します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックの選択項目に挿入する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている現在の選択項目に挿入します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックの選択項目に貼り付ける,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている現在の選択項目に貼り付けます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックの選択項目を削除する,Microsoft Excel のインスタンス (ハンドルで参照) のワークブックに含まれている現在の選択項目を削除します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックを CSV として保存する,Microsoft Excel のインスタンス (ハンドルで参照) で、指定された開いているワークブックを CSV として指定のファイル名で保存します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックを作成する,Microsoft Excel のインスタンス (ハンドルで参照) で新しい Excel ワークブックを作成します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックを閉じる,Microsoft Excel のインスタンス (ハンドルで参照) で開いている Excel ワークブックを閉じます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel ワークブックを開く,Microsoft Excel のインスタンスで、指定されている Excel ワークブックを開きます (ハンドルで参照)。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel 式の評価,Microsoft Excel のインスタンス (ハンドルで参照) で式を評価した結果を返します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Excel 計算モードを設定する,Microsoft Excel のインスタンス (ハンドルで参照) で計算モード (0 = 手動、1 = 自動、2 = 半自動) を設定します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook MAPI プロファイルを取得する,Outlook で使用できるすべての構成済み MAPI プロファイルを取得します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook が接続されているかどうか,IA-Connect が Outlook のインスタンスに接続されているかどうかを確認します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメール フォルダーを作成する,現在の Outlook プロファイル内にメール フォルダーを作成します。 このアクションを使用すると、親フォルダー パスが指定されていない場合は最上位フォルダーを作成できます。または、親フォルダー パスを指定することで子フォルダーを作成できます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメール フォルダーを取得する,フォルダー パスと、オプションでサブフォルダーも返す必要かあるかどうかを示すフラグを指定することにより、Outlook ですべてのメール フォルダーを取得します
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールに返信する,Outlook でメールに返信します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールの本文を取得する,Outlook で電子メールの本文を取得します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールの添付ファイルをファイルとして保存する,Outlook で特定のメールから添付ファイルを削除します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールの添付ファイル名を取得する,Outlook のメールの添付ファイルに関する詳細を取得します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールを削除する,MS Outlook でメールを削除します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールを取得する,Outlook で指定されたフォルダーからメールを取得します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールを既読としてマークする,設定された入力フラグに応じて、Outlook の特定のメールを既読または未読としてマークします。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールを移動する,特定のメールを Outlook の指定されたフォルダーから別のフォルダーに移動します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールを転送する,MS Outlook でメールを転送します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook でメールを送信する,Outlook で新しいメールを送信します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook で最初のメールを取得する,Outlook で指定されたフォルダーから最初のメールを取得します。 メールは特定の順序になっていないため、メールを特定の順序に並べ替える場合 (メールを受信日順にするなど)、代わりに「メールの取得」アクションを使用して結果を並べ替える必要があります。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook の名前空間情報を取得する,現在実行中の Outlook インスタンスとそれが接続されている Exchange Server に関する情報を取得します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook の表示,自動化されている現在の Outlook インスタンスを表示します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook インスタンスを作成する,Visual Basic オブジェクトを使用して Microsoft Outlook を起動し、この IA-Connect モジュールのアクションを使用して Outlook を自動化できるようにします。 Microsoft Outlook 自動化の場合は表示する必要がないため、非表示のまま起動します。 一度に実行できる Outlook のインスタンスは 1 つだけです。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook インスタンスを閉じる,アクティブな要求の完了を待機せずに、「インスタンスの作成」アクションを使用して開始された (または後で接続された) Microsoft Outlook のインスタンスを閉じます。 このアクションを実行すると、Outlook のキャッシュ モードが有効になっている場合に問題が発生する可能性があります。また、このアクションは、Outlook がメールの送信などのタスクを正常に完了したことを確認するために、「メールの送信を待機する」を呼び出した後に使用する必要があります。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook プロセス ID を取得する,UIA アクションの実行に使用できる、実行中の Outlook プロセスの動的プロセス ID (PID) を返します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook メールの数を取得する,Outlook の指定されたフォルダーから、指定された検索条件に一致するメールの数を返します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook 許可ポップアップのバックグラウンド モニターを起動する,「許可」ポップアップを検索しながら、指定した秒数リモート セッションを監視するバックグラウンド スレッドを作成します。これは、「メールの送信」などの多数の Outlook アクションによってトリガーできます。 要素が特定されると、アクションが「許可」ボタンをクリックして、トリガー アクションが正常に完了できるようにします。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Outlook 許可ポップアップの詳細を設定する,IA-Connect Agent が「許可」ボタンを見つけるために使用する既定の Outlook 「許可」ポップアップ要素検索の詳細を上書きします。 ボタン名は、言語設定によって変わる可能性があります。その場合、「許可ポップアップのバックグラウンド モニター」を呼び出す前にこれを使用します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word の表示,Microsoft Word のインスタンス (ハンドルで参照) を表示します。 自動化のために Word を表示する必要がないため、これは通常、開発中にのみ使用されます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word の選択項目をクリップボードにコピーする,Microsoft Word のインスタンス (ハンドルで参照) でドキュメントの選択されたコンテンツをコピーします。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word を非表示にする,Microsoft Word のインスタンス (ハンドルで参照) を非表示にします。 自動化のために Word を表示する必要がないため、これは通常、開発中にのみ使用されます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word インスタンスからから接続を解除する,Visual Basic オブジェクトを使用して起動された (または後で接続された) Microsoft Word の実行中のインスタンスから接続を解除します。 接続を解除する Word のインスタンスはハンドルによって定義されます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word インスタンスを作成する,Visual Basic オブジェクトを使用して Microsoft Word を起動し、この IA-Connect モジュールのアクションを使用して Word を自動化できるようにします。 Microsoft Word 自動化の場合は表示する必要がないため、非表示のまま起動します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word インスタンスを閉じる,Visual Basic オブジェクトを使用して起動された (または後で接続された) Microsoft Word インスタンスを閉じます。 閉じる Word のインスタンスはハンドルによって定義されます。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word ドキュメントですべて選択する,Microsoft Word のインスタンス (ハンドルで参照) で開いているドキュメントのすべてのコンテンツを選択します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word ドキュメントでテーブル セルのテキスト値を取得する,Microsoft Word のインスタンス (ハンドルで参照) に含まれている名前付きドキュメントのテーブル (インデックスにより指定) のセルのテキスト値を取得します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word ドキュメントでテーブル セルを選択する,Microsoft Word のインスタンス (ハンドルで参照) で、名前付きドキュメントに含まれるテーブル内のセル (インデックスにより指定) を選択します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word ドキュメントでテーブルを選択する,Microsoft Word のインスタンス (ハンドルで参照) で、名前付きドキュメント内のテーブル (インデックスにより指定) を選択します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word ドキュメントで強調表示されたテキストを取得する,Microsoft Word のインスタンス (ハンドルで参照) のドキュメントで強調表示されているテキストを返します。
IA-Connect Microsoft Office (プレビュー),https://learn.microsoft.com/ja-jp/connectors/iaconnectmsoffice/,https://connectoricons-prod.azureedge.net/releases/v1.0.1578/1.0.1578.2813/iaconnectmsoffice/icon.png,Action,MS Word ドキュメントで範囲を選択する,Microsoft Word のインスタンス (ハンドルで参照) で名前付きドキュメントの文字範囲を選択します。
